season,yr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos
3,0,0,1,1,0.66,0.6212,0.69,0.2537,98,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.64,0.6061,0.69,0.2239,88,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.64,0.6061,0.69,0.1045,31,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.64,0.6061,0.69,0.1642,16,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.62,0.5909,0.73,0.2239,4,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.62,0.5909,0.73,0.2239,6,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.64,0.6061,0.69,0.2985,5,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.62,0.5909,0.73,0.2836,30,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.62,0.5909,0.73,0.3284,119,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.64,0.6061,0.69,0.2537,346,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.7,0.6515,0.58,0.4478,441,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.68,0.6364,0.61,0.2836,198,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.7,0.6515,0.58,0.3881,111,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.74,0.6667,0.51,0.2239,150,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.76,0.6818,0.48,0.3284,162,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.76,0.6818,0.48,0.2985,192,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.76,0.6818,0.45,0.4179,182,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.8,0.7121,0.41,0.2985,159,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.8,0.7121,0.41,0.2239,303,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.76,0.6818,0.45,0.3284,600,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.76,0.6818,0.45,0.2239,570,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.74,0.6667,0.48,0.19399999999999998,376,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.74,0.6667,0.51,0.0,280,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.72,0.6667,0.54,0.0,215,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.7,0.6515,0.61,0.0,152,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.66,0.6212,0.65,0.1343,77,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
3,0,0,1,1,0.66,0.6212,0.69,0.0896,24,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.64,0.6061,0.73,0.1642,14,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.66,0.6212,0.69,0.0,6,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.64,0.5909,0.78,0.0,5,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.64,0.6061,0.73,0.0,5,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.64,0.6061,0.73,0.0,28,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.62,0.5909,0.78,0.0,105,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.66,0.6212,0.65,0.0896,308,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.7,0.6515,0.54,0.1642,487,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.74,0.6667,0.48,0.0896,209,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.76,0.6818,0.43,0.0896,118,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.78,0.6970000000000001,0.43,0.1045,128,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.8,0.7273,0.43,0.2836,189,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.8,0.7121,0.41,0.19399999999999998,176,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.82,0.7273,0.36,0.1642,192,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.8,0.7273,0.43,0.1343,159,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.82,0.7424,0.43,0.2239,300,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.8,0.7424,0.49,0.2239,552,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.76,0.6970000000000001,0.55,0.2537,556,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.76,0.6970000000000001,0.55,0.2239,347,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.74,0.6818,0.58,0.2537,280,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.72,0.6818,0.62,0.2239,230,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.7,0.6515,0.65,0.19399999999999998,171,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.7,0.6515,0.65,0.2836,105,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,0,0,1,1,0.68,0.6364,0.65,0.1343,56,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,2,0.66,0.6212,0.65,0.1642,24,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.66,0.6212,0.65,0.2239,6,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.66,0.6212,0.69,0.2836,6,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.64,0.6061,0.73,0.2239,9,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.64,0.5909,0.78,0.2836,27,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,2,0.64,0.5909,0.78,0.2537,103,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.64,0.5909,0.78,0.2985,308,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.66,0.6212,0.74,0.2836,420,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.72,0.6818,0.66,0.2537,228,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.74,0.6970000000000001,0.66,0.2537,129,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.76,0.7121,0.58,0.2537,141,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.8,0.7424,0.52,0.2836,173,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.8,0.7424,0.52,0.3582,187,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.82,0.7576,0.46,0.3284,182,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.8,0.7273,0.46,0.3582,174,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.8,0.7273,0.46,0.3582,245,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,3,0.8,0.7273,0.46,0.2985,409,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,3,0.76,0.6970000000000001,0.55,0.2537,274,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.66,0.6061,0.83,0.1045,141,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,1,0.66,0.6061,0.83,0.1045,165,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,2,0.68,0.6364,0.79,0.0,149,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,2,0.7,0.6667,0.74,0.1045,135,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,2,0.7,0.6667,0.74,0.1343,114,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
3,0,0,1,3,0.68,0.6364,0.69,0.19399999999999998,62,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,3,0.64,0.5758,0.89,0.0,20,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,3,0.64,0.5758,0.83,0.0,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.64,0.5909,0.78,0.0,3,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.64,0.5758,0.83,0.0,8,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.64,0.5758,0.83,0.0,17,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.64,0.5758,0.83,0.0,93,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.66,0.6061,0.83,0.0896,263,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.66,0.6061,0.83,0.0,398,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.7,0.6515,0.65,0.1343,218,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.72,0.6818,0.62,0.0896,165,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.72,0.6818,0.66,0.0896,165,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.74,0.6818,0.62,0.0896,222,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.76,0.7121,0.62,0.19399999999999998,232,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.78,0.7273,0.55,0.19399999999999998,220,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.8,0.7424,0.49,0.1045,222,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.8,0.7424,0.49,0.0,327,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.76,0.7121,0.58,0.5224,527,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.76,0.7121,0.58,0.5224,425,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,3,0.62,0.5909,0.73,0.4627,165,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,3,0.62,0.5758,0.83,0.2985,58,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.62,0.5758,0.83,0.1343,107,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,1,0.6,0.5455,0.88,0.1343,122,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,1,2,0.6,0.5455,0.88,0.0896,106,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,0,0,0,1,0.6,0.5455,0.88,0.0,128,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.62,0.5758,0.83,0.0,47,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.62,0.5909,0.78,0.0,69,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.62,0.5909,0.78,0.0,51,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,2,0.6,0.5455,0.88,0.0,7,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.6,0.5606,0.83,0.0,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,2,0.6,0.5606,0.83,0.1343,24,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.62,0.5758,0.83,0.0,44,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.66,0.6212,0.69,0.0,133,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.7,0.6515,0.65,0.0,190,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.72,0.6818,0.62,0.1045,306,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.72,0.6667,0.58,0.0,338,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.74,0.6818,0.58,0.1343,409,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.76,0.6970000000000001,0.55,0.1343,378,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.8,0.7424,0.49,0.19399999999999998,375,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.8,0.7273,0.43,0.19399999999999998,390,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.8,0.7273,0.46,0.19399999999999998,373,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.8,0.7424,0.49,0.19399999999999998,383,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.76,0.7121,0.58,0.2537,394,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.74,0.6818,0.62,0.19399999999999998,291,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.74,0.6818,0.62,0.2239,248,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.72,0.6818,0.7,0.2239,225,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,2,0.7,0.6667,0.74,0.19399999999999998,223,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.7,0.6667,0.74,0.1343,157,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
3,0,0,0,1,0.7,0.6667,0.74,0.19399999999999998,74,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.68,0.6364,0.79,0.2239,86,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.68,0.6364,0.79,0.19399999999999998,64,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.66,0.6061,0.83,0.2239,51,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.68,0.6364,0.83,0.2239,6,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.66,0.5909,0.89,0.2985,8,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.66,0.5909,0.89,0.2836,14,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.68,0.6364,0.83,0.2985,31,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.7,0.6667,0.79,0.2239,92,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.72,0.6970000000000001,0.74,0.2239,231,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.74,0.7121,0.74,0.2537,274,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.8,0.7879,0.63,0.2836,313,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.82,0.8029999999999999,0.59,0.2836,374,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.8,0.7727,0.59,0.4179,310,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,3,0.7,0.6667,0.79,0.3881,235,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.7,0.6667,0.84,0.2836,68,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,258,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.72,0.6970000000000001,0.79,0.1343,270,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.72,0.6970000000000001,0.79,0.2537,311,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.72,0.6818,0.7,0.2537,282,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.7,0.6667,0.79,0.2537,181,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.7,0.6667,0.79,0.2537,138,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,2,0.7,0.6667,0.79,0.19399999999999998,134,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,0,1,0.7,0.6667,0.74,0.1642,68,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
3,0,0,1,1,0.68,0.6364,0.79,0.1642,40,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.68,0.6364,0.79,0.0896,21,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,2,0.7,0.6515,0.65,0.1045,8,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,3,0.7,0.6515,0.65,0.1343,5,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.68,0.6364,0.65,0.19399999999999998,12,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.66,0.6212,0.65,0.3582,24,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.66,0.6212,0.61,0.2985,112,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.66,0.6212,0.61,0.3284,281,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.66,0.6212,0.61,0.3284,351,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.68,0.6364,0.54,0.2537,187,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.7,0.6515,0.48,0.2836,121,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
3,0,0,1,1,0.72,0.6515,0.34,0.3284,131,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
